study SID category name item
04-horstmann 168 sit Negativity Negativity
04-horstmann 168 sit pOsitivity pOsitivity
04-horstmann 168 sit Sociality Sociality
04-horstmann 17 pers A A
04-horstmann 17 pers C C
04-horstmann 17 pers E dominant
04-horstmann 17 pers E E
04-horstmann 17 pers E outgoing
04-horstmann 17 pers N N
04-horstmann 17 pers O O
04-horstmann 17 sit Adversity Adversity
04-horstmann 17 sit Duty Duty
04-horstmann 17 sit Intellect Intellect
04-horstmann 17 sit Mating Mating
04-horstmann 17 sit Negativity Negativity
04-horstmann 17 sit pOsitivity pOsitivity
04-horstmann 17 sit Sociality Sociality
04-horstmann 172 pers A A
04-horstmann 172 pers C C
04-horstmann 172 pers E dominant
04-horstmann 172 pers E E
04-horstmann 172 pers E outgoing
04-horstmann 172 pers N N
04-horstmann 172 pers O O
04-horstmann 172 sit Adversity Adversity
04-horstmann 172 sit Deception Deception
04-horstmann 172 sit Duty Duty
04-horstmann 172 sit Intellect Intellect
04-horstmann 172 sit Mating Mating
04-horstmann 172 sit Negativity Negativity
04-horstmann 172 sit pOsitivity pOsitivity
04-horstmann 172 sit Sociality Sociality
04-horstmann 173 pers A A
04-horstmann 173 pers C C
04-horstmann 173 pers E dominant
04-horstmann 173 pers E E
04-horstmann 173 pers E outgoing
04-horstmann 173 pers N N
04-horstmann 173 pers O O
04-horstmann 173 sit Adversity Adversity
04-horstmann 173 sit Deception Deception
04-horstmann 173 sit Duty Duty
04-horstmann 173 sit Intellect Intellect
04-horstmann 173 sit Mating Mating
04-horstmann 173 sit Negativity Negativity
04-horstmann 173 sit pOsitivity pOsitivity
04-horstmann 173 sit Sociality Sociality
04-horstmann 174 pers A A
04-horstmann 174 pers C C
04-horstmann 174 pers E dominant
04-horstmann 174 pers E E
04-horstmann 174 pers E outgoing
04-horstmann 174 pers N N
04-horstmann 174 pers O O
04-horstmann 174 sit Adversity Adversity
04-horstmann 174 sit Deception Deception
04-horstmann 174 sit Duty Duty
04-horstmann 174 sit Intellect Intellect
04-horstmann 174 sit Mating Mating
04-horstmann 174 sit Negativity Negativity
04-horstmann 174 sit pOsitivity pOsitivity
04-horstmann 174 sit Sociality Sociality
04-horstmann 179 pers A A
04-horstmann 179 pers C C
04-horstmann 179 pers E dominant
04-horstmann 179 pers E E
04-horstmann 179 pers E outgoing
04-horstmann 179 pers N N
04-horstmann 179 pers O O
04-horstmann 179 sit Adversity Adversity
04-horstmann 179 sit Duty Duty
04-horstmann 179 sit Intellect Intellect
04-horstmann 179 sit Mating Mating
04-horstmann 179 sit Negativity Negativity
04-horstmann 179 sit pOsitivity pOsitivity
04-horstmann 179 sit Sociality Sociality
04-horstmann 18 pers A A
04-horstmann 18 pers C C
04-horstmann 18 pers E dominant
04-horstmann 18 pers E E
04-horstmann 18 pers E outgoing
04-horstmann 18 pers N N
04-horstmann 18 pers O O
04-horstmann 18 sit Adversity Adversity
04-horstmann 18 sit Duty Duty
04-horstmann 18 sit Intellect Intellect
04-horstmann 18 sit Mating Mating
04-horstmann 18 sit Negativity Negativity
04-horstmann 18 sit pOsitivity pOsitivity
04-horstmann 18 sit Sociality Sociality
04-horstmann 180 pers A A
04-horstmann 180 pers C C
04-horstmann 180 pers E dominant
04-horstmann 180 pers E E
04-horstmann 180 pers E outgoing
04-horstmann 180 pers N N
04-horstmann 180 pers O O
04-horstmann 180 sit Adversity Adversity
04-horstmann 180 sit Deception Deception
04-horstmann 180 sit Duty Duty
04-horstmann 180 sit Intellect Intellect
04-horstmann 180 sit Mating Mating
04-horstmann 180 sit Negativity Negativity
04-horstmann 180 sit pOsitivity pOsitivity
04-horstmann 180 sit Sociality Sociality
04-horstmann 182 pers A A
04-horstmann 182 pers C C
04-horstmann 182 pers E dominant
04-horstmann 182 pers E E
04-horstmann 182 pers E outgoing
04-horstmann 182 pers N N
04-horstmann 182 pers O O
04-horstmann 182 sit Adversity Adversity
04-horstmann 182 sit Deception Deception
04-horstmann 182 sit Duty Duty
04-horstmann 182 sit Intellect Intellect
04-horstmann 182 sit Mating Mating
04-horstmann 182 sit Negativity Negativity
04-horstmann 182 sit pOsitivity pOsitivity
04-horstmann 182 sit Sociality Sociality
04-horstmann 183 pers A A
04-horstmann 183 pers C C
04-horstmann 183 pers E dominant
04-horstmann 183 pers E E
04-horstmann 183 pers E outgoing
04-horstmann 183 pers N N
04-horstmann 183 pers O O
04-horstmann 183 sit Adversity Adversity
04-horstmann 183 sit Deception Deception
04-horstmann 183 sit Duty Duty
04-horstmann 183 sit Intellect Intellect
04-horstmann 183 sit Mating Mating
04-horstmann 183 sit Negativity Negativity
04-horstmann 183 sit pOsitivity pOsitivity
04-horstmann 183 sit Sociality Sociality
04-horstmann 19 pers A A
04-horstmann 19 pers C C
04-horstmann 19 pers E dominant
04-horstmann 19 pers E E
04-horstmann 19 pers E outgoing
04-horstmann 19 pers N N
04-horstmann 19 pers O O
04-horstmann 19 sit Deception Deception
04-horstmann 19 sit Duty Duty
04-horstmann 19 sit Intellect Intellect
04-horstmann 19 sit Mating Mating
04-horstmann 19 sit Negativity Negativity
04-horstmann 19 sit pOsitivity pOsitivity
04-horstmann 19 sit Sociality Sociality
04-horstmann 190 pers A A
04-horstmann 190 pers C C
04-horstmann 190 pers E dominant
04-horstmann 190 pers E E
04-horstmann 190 pers E outgoing
04-horstmann 190 pers N N
04-horstmann 190 pers O O
04-horstmann 190 sit Adversity Adversity
04-horstmann 190 sit Deception Deception
04-horstmann 190 sit Duty Duty
04-horstmann 190 sit Intellect Intellect
04-horstmann 190 sit Mating Mating
04-horstmann 190 sit Negativity Negativity
04-horstmann 190 sit pOsitivity pOsitivity
04-horstmann 190 sit Sociality Sociality
04-horstmann 191 pers A A
04-horstmann 191 pers C C
04-horstmann 191 pers E dominant
04-horstmann 191 pers E E
04-horstmann 191 pers E outgoing
04-horstmann 191 pers N N
04-horstmann 191 pers O O
04-horstmann 191 sit Adversity Adversity
04-horstmann 191 sit Deception Deception
04-horstmann 191 sit Duty Duty
04-horstmann 191 sit Intellect Intellect
04-horstmann 191 sit Mating Mating
04-horstmann 191 sit Negativity Negativity
04-horstmann 191 sit pOsitivity pOsitivity
04-horstmann 191 sit Sociality Sociality
04-horstmann 196 pers A A
04-horstmann 196 pers C C
04-horstmann 196 pers E dominant
04-horstmann 196 pers E E
04-horstmann 196 pers E outgoing
04-horstmann 196 pers N N
04-horstmann 196 pers O O
04-horstmann 196 sit Deception Deception
04-horstmann 196 sit Duty Duty
04-horstmann 196 sit Intellect Intellect
04-horstmann 196 sit Mating Mating
04-horstmann 196 sit Negativity Negativity
04-horstmann 196 sit pOsitivity pOsitivity
04-horstmann 196 sit Sociality Sociality
04-horstmann 197 pers A A
04-horstmann 197 pers C C
04-horstmann 197 pers E dominant
04-horstmann 197 pers E E
04-horstmann 197 pers E outgoing
04-horstmann 197 pers N N
04-horstmann 197 pers O O
04-horstmann 197 sit Adversity Adversity
04-horstmann 197 sit Deception Deception
04-horstmann 197 sit Duty Duty
04-horstmann 197 sit Intellect Intellect
04-horstmann 197 sit Mating Mating
04-horstmann 197 sit Negativity Negativity
04-horstmann 197 sit pOsitivity pOsitivity
04-horstmann 197 sit Sociality Sociality
04-horstmann 198 pers A A
04-horstmann 198 pers C C
04-horstmann 198 pers E dominant
04-horstmann 198 pers E E
04-horstmann 198 pers E outgoing
04-horstmann 198 pers N N
04-horstmann 198 pers O O
04-horstmann 198 sit Adversity Adversity
04-horstmann 198 sit Deception Deception
04-horstmann 198 sit Duty Duty
04-horstmann 198 sit Intellect Intellect
04-horstmann 198 sit Mating Mating
04-horstmann 198 sit Negativity Negativity
04-horstmann 198 sit pOsitivity pOsitivity
04-horstmann 198 sit Sociality Sociality
04-horstmann 199 pers A A
04-horstmann 199 pers C C
04-horstmann 199 pers E dominant
04-horstmann 199 pers E E
04-horstmann 199 pers E outgoing
04-horstmann 199 pers N N
04-horstmann 199 pers O O
04-horstmann 199 sit Adversity Adversity
04-horstmann 199 sit Deception Deception
04-horstmann 199 sit Duty Duty
04-horstmann 199 sit Intellect Intellect
04-horstmann 199 sit Mating Mating
04-horstmann 199 sit Negativity Negativity
04-horstmann 199 sit pOsitivity pOsitivity
04-horstmann 199 sit Sociality Sociality
04-horstmann 2 pers A A
04-horstmann 2 pers C C
04-horstmann 2 pers E dominant
04-horstmann 2 pers E E
04-horstmann 2 pers E outgoing
04-horstmann 2 pers N N
04-horstmann 2 pers O O
04-horstmann 2 sit Adversity Adversity
04-horstmann 2 sit Deception Deception
04-horstmann 2 sit Duty Duty
04-horstmann 2 sit Intellect Intellect
04-horstmann 2 sit Mating Mating
04-horstmann 2 sit Negativity Negativity
04-horstmann 2 sit pOsitivity pOsitivity
04-horstmann 2 sit Sociality Sociality
04-horstmann 20 pers A A
04-horstmann 20 pers C C
04-horstmann 20 pers E dominant
04-horstmann 20 pers E E
04-horstmann 20 pers E outgoing
04-horstmann 20 pers N N
04-horstmann 20 pers O O
04-horstmann 20 sit Adversity Adversity
04-horstmann 20 sit Deception Deception
04-horstmann 20 sit Duty Duty
04-horstmann 20 sit Intellect Intellect
04-horstmann 20 sit Mating Mating
04-horstmann 20 sit Negativity Negativity
04-horstmann 20 sit pOsitivity pOsitivity
04-horstmann 20 sit Sociality Sociality
04-horstmann 201 pers A A
04-horstmann 201 pers C C
04-horstmann 201 pers E dominant
04-horstmann 201 pers E E
04-horstmann 201 pers E outgoing
04-horstmann 201 pers N N
04-horstmann 201 pers O O
04-horstmann 201 sit Adversity Adversity
04-horstmann 201 sit Deception Deception
04-horstmann 201 sit Duty Duty
04-horstmann 201 sit Intellect Intellect
04-horstmann 201 sit Mating Mating
04-horstmann 201 sit Negativity Negativity
04-horstmann 201 sit pOsitivity pOsitivity
04-horstmann 201 sit Sociality Sociality
04-horstmann 203 pers A A
04-horstmann 203 pers C C
04-horstmann 203 pers E dominant
04-horstmann 203 pers E E
04-horstmann 203 pers E outgoing
04-horstmann 203 pers N N
04-horstmann 203 pers O O
04-horstmann 203 sit Adversity Adversity
04-horstmann 203 sit Deception Deception
04-horstmann 203 sit Duty Duty
04-horstmann 203 sit Intellect Intellect
04-horstmann 203 sit Mating Mating
04-horstmann 203 sit Negativity Negativity
04-horstmann 203 sit pOsitivity pOsitivity
04-horstmann 203 sit Sociality Sociality
04-horstmann 204 pers N N
04-horstmann 204 pers O O
04-horstmann 204 sit Adversity Adversity
04-horstmann 204 sit Deception Deception
04-horstmann 204 sit Duty Duty
04-horstmann 204 sit Intellect Intellect
04-horstmann 204 sit Mating Mating
04-horstmann 204 sit Negativity Negativity
04-horstmann 204 sit pOsitivity pOsitivity
04-horstmann 204 sit Sociality Sociality
04-horstmann 208 pers A A
04-horstmann 208 pers C C
04-horstmann 208 pers E dominant
04-horstmann 208 pers E E
04-horstmann 208 pers E outgoing
04-horstmann 208 pers N N
04-horstmann 208 pers O O
04-horstmann 208 sit Adversity Adversity
04-horstmann 208 sit Deception Deception
04-horstmann 208 sit Duty Duty
04-horstmann 208 sit Intellect Intellect
04-horstmann 208 sit Mating Mating
04-horstmann 208 sit Negativity Negativity
04-horstmann 208 sit pOsitivity pOsitivity
04-horstmann 208 sit Sociality Sociality
04-horstmann 209 pers A A
04-horstmann 209 pers C C
04-horstmann 209 pers E dominant
04-horstmann 209 pers E E
04-horstmann 209 pers E outgoing
04-horstmann 209 pers N N
04-horstmann 209 pers O O
04-horstmann 209 sit Adversity Adversity
04-horstmann 209 sit Duty Duty
04-horstmann 209 sit Intellect Intellect
04-horstmann 209 sit Mating Mating
04-horstmann 209 sit Negativity Negativity
04-horstmann 209 sit pOsitivity pOsitivity
04-horstmann 209 sit Sociality Sociality
04-horstmann 21 pers A A
04-horstmann 21 pers C C
04-horstmann 21 pers E dominant
04-horstmann 21 pers E E
04-horstmann 21 pers E outgoing
04-horstmann 21 pers N N
04-horstmann 21 pers O O
04-horstmann 21 sit Adversity Adversity
04-horstmann 21 sit Deception Deception
04-horstmann 21 sit Duty Duty
04-horstmann 21 sit Intellect Intellect
04-horstmann 21 sit Mating Mating
04-horstmann 21 sit Negativity Negativity
04-horstmann 21 sit pOsitivity pOsitivity
04-horstmann 21 sit Sociality Sociality
04-horstmann 212 pers A A
04-horstmann 212 pers C C
04-horstmann 212 pers E dominant
04-horstmann 212 pers E E
04-horstmann 212 pers E outgoing
04-horstmann 212 pers N N
04-horstmann 212 pers O O
04-horstmann 212 sit Duty Duty
04-horstmann 212 sit Intellect Intellect
04-horstmann 212 sit Mating Mating
04-horstmann 212 sit Negativity Negativity
04-horstmann 212 sit pOsitivity pOsitivity
04-horstmann 212 sit Sociality Sociality
04-horstmann 215 pers A A
04-horstmann 215 pers C C
04-horstmann 215 pers E dominant
04-horstmann 215 pers E E
04-horstmann 215 pers E outgoing
04-horstmann 215 pers N N
04-horstmann 215 pers O O
04-horstmann 215 sit Duty Duty
04-horstmann 215 sit Intellect Intellect
04-horstmann 215 sit Mating Mating
04-horstmann 215 sit Negativity Negativity
04-horstmann 215 sit pOsitivity pOsitivity
04-horstmann 215 sit Sociality Sociality
04-horstmann 216 pers A A
04-horstmann 216 pers C C
04-horstmann 216 pers E dominant
04-horstmann 216 pers E E
04-horstmann 216 pers E outgoing
04-horstmann 216 pers N N
04-horstmann 216 pers O O
04-horstmann 216 sit Adversity Adversity
04-horstmann 216 sit Deception Deception
04-horstmann 216 sit Duty Duty
04-horstmann 216 sit Intellect Intellect
04-horstmann 216 sit Mating Mating
04-horstmann 216 sit Negativity Negativity
04-horstmann 216 sit pOsitivity pOsitivity
04-horstmann 216 sit Sociality Sociality
04-horstmann 219 pers A A
04-horstmann 219 pers C C
04-horstmann 219 pers E dominant
04-horstmann 219 pers E E
04-horstmann 219 pers E outgoing
04-horstmann 219 pers N N
04-horstmann 219 pers O O
04-horstmann 219 sit Adversity Adversity
04-horstmann 219 sit Deception Deception
04-horstmann 219 sit Duty Duty
04-horstmann 219 sit Intellect Intellect
04-horstmann 219 sit Mating Mating
04-horstmann 219 sit Negativity Negativity
04-horstmann 219 sit pOsitivity pOsitivity
04-horstmann 219 sit Sociality Sociality
04-horstmann 22 pers A A
04-horstmann 22 pers C C
04-horstmann 22 pers E dominant
04-horstmann 22 pers E E
04-horstmann 22 pers E outgoing
04-horstmann 22 pers N N
04-horstmann 22 pers O O
04-horstmann 22 sit Adversity Adversity
04-horstmann 22 sit Deception Deception
04-horstmann 22 sit Duty Duty
04-horstmann 22 sit Intellect Intellect
04-horstmann 22 sit Mating Mating
04-horstmann 22 sit Negativity Negativity
04-horstmann 22 sit pOsitivity pOsitivity
04-horstmann 22 sit Sociality Sociality
04-horstmann 220 pers A A
04-horstmann 220 pers C C
04-horstmann 220 pers E dominant
04-horstmann 220 pers E E
04-horstmann 220 pers E outgoing
04-horstmann 220 pers N N
04-horstmann 220 pers O O
04-horstmann 220 sit Adversity Adversity
04-horstmann 220 sit Deception Deception
04-horstmann 220 sit Duty Duty
04-horstmann 220 sit Intellect Intellect
04-horstmann 220 sit Mating Mating
04-horstmann 220 sit Negativity Negativity
04-horstmann 220 sit pOsitivity pOsitivity
04-horstmann 220 sit Sociality Sociality
04-horstmann 224 pers A A
04-horstmann 224 pers C C
04-horstmann 224 pers E dominant
04-horstmann 224 pers E E
04-horstmann 224 pers E outgoing
04-horstmann 224 pers N N
04-horstmann 224 pers O O
04-horstmann 224 sit Adversity Adversity
04-horstmann 224 sit Deception Deception
04-horstmann 224 sit Duty Duty
04-horstmann 224 sit Intellect Intellect
04-horstmann 224 sit Mating Mating
04-horstmann 224 sit Negativity Negativity
04-horstmann 224 sit pOsitivity pOsitivity
04-horstmann 224 sit Sociality Sociality
04-horstmann 229 pers A A
04-horstmann 229 pers C C
04-horstmann 229 pers E dominant
04-horstmann 229 pers E E
04-horstmann 229 pers E outgoing
04-horstmann 229 pers N N
04-horstmann 229 pers O O
04-horstmann 229 sit Adversity Adversity
04-horstmann 229 sit Deception Deception
04-horstmann 229 sit Duty Duty
04-horstmann 229 sit Intellect Intellect
04-horstmann 229 sit Mating Mating
04-horstmann 229 sit Negativity Negativity
04-horstmann 229 sit pOsitivity pOsitivity
04-horstmann 229 sit Sociality Sociality
04-horstmann 23 pers A A
04-horstmann 23 pers C C
04-horstmann 23 pers E dominant
04-horstmann 23 pers E E
04-horstmann 23 pers E outgoing
04-horstmann 23 pers N N
04-horstmann 23 pers O O
04-horstmann 23 sit Adversity Adversity
04-horstmann 23 sit Deception Deception
04-horstmann 23 sit Duty Duty
04-horstmann 23 sit Intellect Intellect
04-horstmann 23 sit Mating Mating
04-horstmann 23 sit Negativity Negativity
04-horstmann 23 sit pOsitivity pOsitivity
04-horstmann 23 sit Sociality Sociality
04-horstmann 230 pers A A
04-horstmann 230 pers C C
04-horstmann 230 pers E dominant
04-horstmann 230 pers E E
04-horstmann 230 pers E outgoing
04-horstmann 230 pers N N
04-horstmann 230 pers O O
04-horstmann 230 sit Adversity Adversity
04-horstmann 230 sit Deception Deception
04-horstmann 230 sit Duty Duty
04-horstmann 230 sit Intellect Intellect
04-horstmann 230 sit Negativity Negativity
04-horstmann 230 sit pOsitivity pOsitivity
04-horstmann 230 sit Sociality Sociality
04-horstmann 236 pers A A
04-horstmann 236 pers C C
04-horstmann 236 pers E dominant
04-horstmann 236 pers E E
04-horstmann 236 pers E outgoing
04-horstmann 236 pers N N
04-horstmann 236 pers O O
04-horstmann 236 sit Adversity Adversity
04-horstmann 236 sit Duty Duty
04-horstmann 236 sit Intellect Intellect
04-horstmann 236 sit Mating Mating
04-horstmann 236 sit Negativity Negativity
04-horstmann 236 sit pOsitivity pOsitivity
04-horstmann 236 sit Sociality Sociality
04-horstmann 24 pers A A
04-horstmann 24 pers C C
04-horstmann 24 pers E dominant
04-horstmann 24 pers E E
04-horstmann 24 pers E outgoing
04-horstmann 24 pers N N
04-horstmann 24 pers O O
04-horstmann 24 sit Adversity Adversity
04-horstmann 24 sit Duty Duty
04-horstmann 24 sit Intellect Intellect
04-horstmann 24 sit Mating Mating
04-horstmann 24 sit Negativity Negativity
04-horstmann 24 sit pOsitivity pOsitivity
04-horstmann 24 sit Sociality Sociality
04-horstmann 242 pers A A
04-horstmann 242 pers C C
04-horstmann 242 pers E dominant
04-horstmann 242 pers E E
04-horstmann 242 pers E outgoing
04-horstmann 242 pers N N
04-horstmann 242 pers O O
